flight_direction,waypoint_id,latitude,longitude,altitude,phase,distance_to_next_meters,altitude_difference,vertical_velocity,horizontal_velocity,time_to_complete,is_first_last_time,energy_consumption
SFO_SJC,SJC_approach_fix,37.21008901759964,-121.65302741544572,115,DESCENT TRANSITION,989.38,-100.0,3.16,31.264408000000003,31.645569620253163,True,1.63
SFO_SJC,SJC_hover_fix,37.20943266,-121.6418788,15,HOVER DESCENT,0.0,-15.0,1.5,0.0,10.0,False,1.06
SFO_SJC,SJC_FATO,37.20943266,-121.6418788,0,END,0.0,,,,,False,
SJC_SFO,SJC_FATO,37.20943266,-121.6418788,0,HOVER CLIMB,0.0,15.0,1.5,0.0,10.0,False,1.05
SJC_SFO,SJC_hover_fix,37.20943266,-121.6418788,15,CLIMB TRANSITION,719.55,180.0,1.5,5.99625,120.0,True,9.67
SJC_SFO,SJC_departure_fix,37.21528612780968,-121.64535494436883,195,CLIMB,2833.22,255.0,2.54,28.22109333333333,100.39370078740156,False,5.94
SJC_SFO,SJC_SFO_waypoint_1,37.22979349120487,-121.67168440422093,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_2,37.23816545419109,-121.68687910371118,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_3,37.24653741688288,-121.702075491125,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_4,37.25490937928017,-121.71727356716184,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_5,37.2632813413829,-121.73247333252156,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_6,37.27165330319101,-121.74767478790427,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_7,37.28002526470442,-121.76287793401043,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_8,37.28839722592308,-121.77808277154074,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_9,37.29676918684692,-121.79328930119628,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_10,37.30514114747585,-121.8084975236784,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_11,37.31351310780983,-121.82370743968876,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_12,37.32188506784879,-121.83891904992927,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_13,37.33025702759266,-121.85413235510224,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_14,37.338628987041375,-121.86934735591026,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_15,37.34700094619488,-121.8845640530562,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_16,37.355372905053095,-121.89978244724328,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_17,37.36374486361596,-121.91500253917494,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_18,37.3721168218834,-121.93022432955505,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_19,37.38048877985537,-121.94544781908768,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_20,37.388860737531786,-121.96067300847731,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_21,37.39723269491259,-121.97589989842862,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_22,37.40560465199771,-121.99112848964668,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_23,37.41397660878709,-122.0063587828368,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_24,37.42234856528064,-122.02159077870472,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_25,37.43072052147833,-122.03682447795632,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_26,37.43909247738007,-122.05205988129796,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_27,37.44746443298579,-122.06729698943616,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_28,37.45583638829544,-122.08253580307787,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_29,37.46420834330894,-122.09777632293029,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_30,37.47258029802624,-122.1130185497009,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_31,37.48095225244725,-122.12826248409758,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_32,37.48932420657193,-122.14350812682844,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_33,37.4976961604002,-122.15875547860196,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_34,37.50606811393199,-122.17400454012684,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_35,37.51444006716724,-122.18925531211222,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_36,37.52281202010587,-122.20450779526746,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_37,37.53118397274784,-122.21976199030226,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_38,37.53955592509306,-122.23501789792664,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_39,37.54792787714148,-122.2502755188509,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_40,37.55629982889302,-122.26553485378572,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_41,37.56467178034762,-122.280795903442,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_42,37.57304373150521,-122.296058668531,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_43,37.58141568236572,-122.31132314976432,450,CRUISE,1634.87,0.0,0.0,79.71,20.510224564044663,False,0.64
SJC_SFO,SJC_SFO_waypoint_44,37.58978763292909,-122.32658934785384,450,CRUISE,1688.87,0.0,0.0,79.71,21.187680341236984,False,0.64
SJC_SFO,SJC_SFO_waypoint_45,37.59706271144945,-122.34342965481297,450,DESCENT,4417.22,-335.0,3.0,39.55719402985075,111.66666666666669,False,2.29
SJC_SFO,SFO_approach_fix,37.61969261703971,-122.384681237816,115,DESCENT TRANSITION,989.38,-100.0,3.16,31.264408000000003,31.645569620253163,True,1.63
SJC_SFO,SFO_hover_fix,37.620421,-122.395884,15,HOVER DESCENT,0.0,-15.0,1.5,0.0,10.0,False,1.06
SJC_SFO,SFO_FATO,37.620421,-122.395884,0,END,0.0,,,,,False,
