flight_direction,waypoint_id,latitude,longitude,altitude,phase,distance_to_next_meters,altitude_difference,vertical_velocity,horizontal_velocity,time_to_complete
SJC_SFO,SJC_SFO_waypoint_47,37.532360302947374,-122.21960605130799,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_48,37.54069893113922,-122.23476506023171,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_49,37.549037559039185,-122.24992576486542,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_50,37.55737618664721,-122.26508816590969,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_51,37.56571481396321,-122.28025226406533,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_52,37.57405344098713,-122.29541806003353,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_53,37.58239206771891,-122.31058555451574,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_54,37.590730694158474,-122.32575474821374,450,CRUISE,1708.5,0,0.0,67.0,25.5
SJC_SFO,SJC_SFO_waypoint_55,37.59701608775944,-122.34346279743009,450,DESCENT,4417.22,-335,3.0,39.55719402985075,111.66666666666667
SJC_SFO,SFO_approach_fix,37.61968265693199,-122.38468227787453,115,DESCENT TRANSITION,989.38,-100,3.16,31.264408000000003,31.645569620253163
SJC_SFO,SFO_hover_fix,37.620421,-122.395884,15,HOVER DESCENT,0.0,-15,1.5,0.0,10.0
SJC_SFO,SFO_FATO,37.620421,-122.395884,0,END,0.0,,,,
