flight_direction,waypoint_id,latitude,longitude,altitude,phase,distance_to_next_meters,altitude_difference,vertical_velocity,horizontal_velocity,time_to_complete,destination_heading_radians
SFO_SJC,SFO_SJC_waypoint_10,37.50029282666485,-122.19115348894684,450,CRUISE,1644.24,0,0.0,79.71,20.627775686864886,2.1750818621845958
SFO_SJC,SFO_SJC_waypoint_11,37.49188495046524,-122.1758076360063,450,CRUISE,1644.24,0,0.0,79.71,20.627775686864886,2.1750818621852637
SFO_SJC,SFO_SJC_waypoint_12,37.48347707456717,-122.16046351016539,450,CRUISE,1644.24,0,0.0,79.71,20.627775686864886,2.175081862185835
SFO_SJC,SFO_SJC_waypoint_13,37.475069198970566,-122.14512111070496,450,CRUISE,1644.24,0,0.0,79.71,20.627775686864886,2.1750818621851784
SFO_SJC,SFO_SJC_waypoint_14,37.46666132367537,-122.12978043690622,450,CRUISE,1644.24,0,0.0,79.71,20.627775686864886,2.175081862185197
SFO_SJC,SFO_SJC_waypoint_15,37.45825344868151,-122.11444148805066,450,CRUISE,1644.24,0,0.0,79.71,20.627775686864886,2.1750818621857912
SFO_SJC,SFO_SJC_waypoint_16,37.44984557398891,-122.09910426342016,450,CRUISE,1644.24,0,0.0,79.71,20.627775686864886,2.17508186218507
SFO_SJC,SFO_SJC_waypoint_17,37.441437699597515,-122.08376876229683,450,CRUISE,1644.24,0,0.0,79.71,20.627775686864886,2.175081862185558
SFO_SJC,SFO_SJC_waypoint_18,37.43302982550726,-122.06843498396314,450,CRUISE,1644.24,0,0.0,79.71,20.627775686864886,2.1750818621852686
SFO_SJC,SFO_SJC_waypoint_19,37.424621951718066,-122.05310292770189,450,CRUISE,1644.24,0,0.0,79.71,20.627775686864886,2.175081862184588
SFO_SJC,SFO_SJC_waypoint_20,37.41621407822988,-122.03777259279614,450,CRUISE,1644.24,0,0.0,79.71,20.627775686864886,2.1750818621844004
SFO_SJC,SFO_SJC_waypoint_21,37.40780620504262,-122.02244397852934,450,CRUISE,1669.72,0,0.0,79.71,20.94743444988082,2.2457309486365253
SFO_SJC,SFO_SJC_waypoint_22,37.3984165782475,-122.00767715660763,450,DESCENT,6356.01,-345,2.875,52.966750000000005,120.0,2.1744540564095507
SFO_SJC,SJC_approach_fix,37.36593356956675,-121.94843004821234,105,DESCENT TRANSITION,1469.08,-90,1.5,48.96933333333333,60.0,1.6513074705206572
SFO_SJC,SJC_hover_fix,37.36486920245326,-121.93185050380723,15,HOVER DESCENT,0.0,-15,1.5,0.0,10.0,0.0
SFO_SJC,SJC_FATO,37.36486920245326,-121.93185050380723,0,END,0.0,,,,,
SJC_SFO,SJC_FATO,37.36486920245326,-121.93185050380723,0,HOVER CLIMB,0.0,15,1.5,0.0,10.0,0.0
SJC_SFO,SJC_hover_fix,37.36486920245326,-121.93185050380723,15,CLIMB TRANSITION,1469.08,90,1.5,48.96933333333333,60.0,5.845202801210981
SJC_SFO,SJC_departure_fix,37.37684117091101,-121.9389060856767,105,CLIMB,6356.01,345,2.875,52.966750000000005,120.0,5.321604025612251
SJC_SFO,SJC_SFO_waypoint_1,37.409555899687746,-121.99795960219842,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025612017
SJC_SFO,SJC_SFO_waypoint_2,37.41801994595624,-122.01323474014679,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025612222
SJC_SFO,SJC_SFO_waypoint_3,37.42648399192391,-122.02851160482696,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025612229
SJC_SFO,SJC_SFO_waypoint_4,37.43494803759068,-122.04379019696276,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025611481
SJC_SFO,SJC_SFO_waypoint_5,37.44341208295648,-122.05907051727837,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025611421
SJC_SFO,SJC_SFO_waypoint_6,37.45187612802124,-122.07435256649823,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025611584
SJC_SFO,SJC_SFO_waypoint_7,37.4603401727849,-122.08963634534715,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025611685
SJC_SFO,SJC_SFO_waypoint_8,37.468804217247396,-122.10492185455021,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025611449
SJC_SFO,SJC_SFO_waypoint_9,37.47726826140864,-122.12020909483289,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025611211
SJC_SFO,SJC_SFO_waypoint_10,37.485732305268584,-122.13549806692093,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.32160402561184
SJC_SFO,SJC_SFO_waypoint_11,37.494196348827145,-122.15078877154038,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.32160402561205
SJC_SFO,SJC_SFO_waypoint_12,37.50266039208427,-122.16608120941768,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025611991
SJC_SFO,SJC_SFO_waypoint_13,37.51112443503989,-122.18137538127952,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025612152
SJC_SFO,SJC_SFO_waypoint_14,37.51958847769392,-122.196671287853,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025611743
SJC_SFO,SJC_SFO_waypoint_15,37.52805252004631,-122.21196892986544,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.3216040256115145
SJC_SFO,SJC_SFO_waypoint_16,37.53651656209698,-122.22726830804457,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.32160402561175
SJC_SFO,SJC_SFO_waypoint_17,37.54498060384584,-122.24256942311838,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025612507
SJC_SFO,SJC_SFO_waypoint_18,37.55344464529288,-122.25787227581522,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025612345
SJC_SFO,SJC_SFO_waypoint_19,37.56190868643798,-122.27317686686375,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025612191
SJC_SFO,SJC_SFO_waypoint_20,37.5703727272811,-122.28848319699298,450,CRUISE,1643.9,0,0.0,79.71,20.623510224564047,5.321604025611852
SJC_SFO,SJC_SFO_waypoint_21,37.578836767822146,-122.30379126693221,450,CRUISE,1669.33,0,0.0,79.71,20.942541713712206,5.251311376964229
SJC_SFO,SJC_SFO_waypoint_22,37.586545172424486,-122.32006130539496,450,DESCENT,6356.01,-345,2.875,52.966750000000005,120.0,5.3222344229927145
SJC_SFO,SFO_approach_fix,37.619289366049294,-122.37925495330617,105,DESCENT TRANSITION,1469.08,-90,1.5,48.96933333333333,60.0,4.798182413106436
SJC_SFO,SFO_hover_fix,37.620421,-122.395884,15,HOVER DESCENT,0.0,-15,1.5,0.0,10.0,0.0
SJC_SFO,SFO_FATO,37.620421,-122.395884,0,END,0.0,,,,,
